reference	university	journalTitle	authors	url	singlePubMed	prTitle	sampleChange	sampleJournal	samplePR	adviceExaggeration	adviceJournal	advicePR	causationExaggeration	causationJournal	causationPR	variableGeneralization	variablesJournal	variablesPR	cure
15-11-008	Oxford        	Dynamic reconfiguration of human brain networks during learning	"Haller S,Kopel R,Jhooti P,Haas T,Scharnowski F,Lovblad KO,Scheffler K,Van De Ville D"	http://www.ncbi.nlm.nih.gov/pubmed/23684872	0	Swapping 'dance partners' in the brain is key to learning	0	1	1	0	0	0	3	3	6	0	The evolution of network connectivity over time/Learning	flexibility in the brain/Learning the motor tasks	No
15-11-009	Oxford        	Dysmenorrhoea is associated with central changes in otherwise healthy women	"Vincent K,Warnaby C,Stagg CJ,Moore J,Kennedy S,Tracey I"	http://www.ncbi.nlm.nih.gov/pubmed/21524851	1	Painful periods increase sensitivity to pain throughout the month	0	1	1	0	2	2	0	2	2	0	Self-reported dysmenorrhoea/Brain regions activated or deactivated by noxious thermal stimulation	Painful periods/Brain's response to pain	No
15-11-010	Oxford        	"Daily Treatment with SMTC1100, a Novel Small Molecule Utrophin Upregulator, Dramatically Reduces the Dystrophic Symptoms in the mdx Mouse"	"Tinsley JM,Fairclough RJ,Storer R,Wilkes FJ,Potter AC,Squire SE,Powell DS,Cozzoli A,Capogrosso RF,Lambert A,Wilson FX,Wren SP,De Luca A,Davies KE"	http://www.ncbi.nlm.nih.gov/pubmed/21573153	1	Daily Pill for Duchenne Muscular Dystrophy	0	4	4	0	0	0	0	6	6	0	SMT C1100 Treatment/Dystrophic symptoms and muscle function	SMT C1100 treatment/Progressive muscle weakness that is characteristic of the disease (as measured by fatigue in exercise tasks similar to the six-minute-walk test)	No
15-11-011	Oxford        	Breast feeding and child behaviour in the Millennium Cohort Study	"Heikkila K,Sacker A,Kelly Y,Renfrew MJ,Quigley MA"	http://www.ncbi.nlm.nih.gov/pubmed/21555784	0	Prolonged breastfeeding may be connected to fewer child behaviour problems	0	1	1	2	0	2	0	2	2	0	Breastfeeding duration/Behavioural problems	duration of breastfeeding/behavioural problems	No
15-11-012	Oxford        	Systematic reviews of the effects of preparatory courses on university entrance examinations in high school-age students	--no PubMed data found--	--no PubMed data found--	1	Coaching has a 'significant result' on SAT scores says Oxford study	0	1	1	0	3	3	0	6	6	0	coaching for the SAT/SAT scores	coaching/SAT scores	No
15-11-013	Oxford        	Latitudinal variation in light levels drives human visual system size	"Pearce E,Dunbar R"	http://www.ncbi.nlm.nih.gov/pubmed/21795263	1	It's dim up north ' so Northerners need bigger brains to see properly	0	1	1	0	0	0	0	2	2	0	Absolute latitude/Human orbital volume	Latitude of the central point of each individual's country of origin (distance from the equator)/Volume of eye sockets and brain cavity	No
15-11-014	Oxford        	Social laughter is correlated with an elevated pain threshold	"Dunbar RI,Baron R,Frangou A,Pearce E,van Leeuwen EJ,Stow J,Partridge G,MacDonald I,Barra V,van Vugt M"	http://www.ncbi.nlm.nih.gov/pubmed/21920973	0	"A good laugh with others really does ease the pain, says study"	0	1	1	0	0	0	3	3	6	0	social laughter/pain thresholds	"relaxed, unforced laughter/level of pain tolerance"	No
15-11-015	Oxford        	"Vitamin A supplements for preventing mortality, illness, and blindness in children aged under 5:  systematic review and meta-analysis"	"Mayo-Wilson E,Imdad A,Herzer K,Yakoob MY,Bhutta ZA"	http://www.ncbi.nlm.nih.gov/pubmed/21868478	1	"Study:  Vitamin A supplements could save the lives of 600,000 infants a year"	0	1	1	0	2	2	-1	5	4	0	Vitamin A supplementation/Mortality	Vitamin A supplements/Early childhood mortality	No
15-11-016	Oxford        	Perinatal and maternal outcomes by planned place of birth for healthy women with low risk pregnancies: the Birthplace in England national prospective cohort study	"Li Y,Townend J,Rowe R,Knight M,Brocklehurst P,Hollowell J"	http://www.ncbi.nlm.nih.gov/pubmed/24441052	0	Large study will help guide women's choices in where to give birth	0	1	1	0	3	3	0	1	1	0	"birth setting (home, hospital obstetric units, midwifery units)/perinatal outcomes (perinatal mortality and intrapartum related neonatal morbidities)"	"birth setting (home, hospital obstetric units, midwifery units)/outcome for the baby"	No
15-11-017	Oxford        	Cross-presentation of tumour antigens by human induced pluripotent stem cell-derived CD141+XCR1+ dendritic cells	"Silk KM,Silk JD,Ichiryu N,Davies TJ,Nolan KF,Leishman AJ,Carpenter L,Watt SM,Cerundolo V,Fairchild PJ"	http://www.ncbi.nlm.nih.gov/pubmed/22071967	1	Stem cell approach primes immune system to fight cancer	0	6	6	0	0	0	0	6	6	0	Induced pluripotent stem (iPS) cells/Potent antitumour responses	Induced pluripotent stem (iPS) cells/Immune response to cancer	No
15-11-018	Oxford        	Stepwise evolution of stable sociality in primates	"Shultz S,Opie C,Atkinson QD"	http://www.ncbi.nlm.nih.gov/pubmed/22071768	1	New research provides clues to why humans are so sociable these days	0	7	8	0	0	0	-2	2	Not mentioned	0	Nocturnal to diurnal activity/Social evolution	Active at day or night/Social evolution	No
15-11-024	Oxford        	Enhanced Cortical Excitability in Grapheme-Color Synesthesia and Its Modulation	"Terhune DB,Tai S,Cowey A,Popescu T,Cohen Kadosh R"	http://www.ncbi.nlm.nih.gov/pubmed/22100060	1	Synaesthesia linked to a hyper-excitable brain	0	1	1	0	0	0	-2	6	4	0	Synestetes vs controls/Phosphene thresholds	Synaestesia vs control/Activity in the brain	No
15-11-020	Oxford        	"Rational Choice, Context Dependence, and the Value of Information in European Starlings (Sturnus vulgaris) "	"Freidin E,Kacelnik A"	http://www.ncbi.nlm.nih.gov/pubmed/22096203	1	Starlings help to explain irrational preferences	0	5	5	0	0	0	0	6	6	0	context signaled or not signaled/proportion of choices	presence or absence of reminders of the normal context/irrational preferences	No
15-11-021	Oxford        	Human cortical activity evoked by the assignment of authenticity when viewing works of art	"Huang M,Bridge H,Kemp MJ,Parker AJ"	http://www.ncbi.nlm.nih.gov/pubmed/22164139	1	Being told painting is fake changes brain's response to art	0	1	1	0	0	0	0	6	6	0	assignment of authenticity/cortical activation	Being told that a work of art is authentic or fake/brain activity	No
15-11-022	Oxford        	Cortical activation changes underlying stimulation-induced behavioural gains in chronic stroke	"Stagg CJ,Bachtiar V,O'Shea J,Allman C,Bosnell RA,Kischka U,Matthews PM,Johansen-Berg H"	http://www.ncbi.nlm.nih.gov/pubmed/22155982	1	Treating the brain with tiny electric currents may aid stroke recovery	0	1	1	0	0	0	-1	6	5	0	Transcranial direct current stimulation/Behavioural improvements	Brain stimulation technique/Response times and hand movements	No
15-11-023	Oxford        	Rare variants in the CYP27B1 gene are associated with multiple sclerosis	"Ramagopalan SV,Dyment DA,Cader MZ,Morrison KM,Disanto G,Morahan JM,Berlanga-Taylor AJ,Handel A,De Luca GC,Sadovnick AD,Lepage P,Montpetit A,Ebers GC"	http://www.ncbi.nlm.nih.gov/pubmed/22190362	1	Rare gene variant implicates vitamin D in multiple sclerosis	0	1	1	0	0	0	0	3	3	0	variant in the CYP27B1 gene/vitamin D	mutation in the CYP27B1 gene/vitamin D	No
15-11-025	Oxford        	Sleep and circadian rhythm disruption in schizophrenia	"Ramagopalan SV,Dyment DA,Cader MZ,Morrison KM,Disanto G,Morahan JM,Berlanga-Taylor AJ,Handel A,De Luca GC,Sadovnick AD,Lepage P,Montpetit A,Ebers GC"	http://www.ncbi.nlm.nih.gov/pubmed/	0	Treating sleep problems may be important in schizophrenia	0	1	1	1	0	1	0	2	2	0	Schiophrenia/Sleep-wake cycle	Schizophrenia/Sleep problems	No
15-11-026	Oxford        	Functional regulatory T cells produced by inhibiting cyclic nucleotide phosphodiesterase type 3 prevent allograft rejection	"Feng G,Nadig SN,Backdahl L,Beck S,Francis RS,Schiopu A,Whatcott A,Wood KJ,Bushell A"	http://www.ncbi.nlm.nih.gov/pubmed/21593400	1	Cell therapy aims to prevent transplant rejection	0	8	8	0	0	0	4	Not mentioned	4	0	PDEi-conditioned CD4+ T cells/skin allograft rejection	cell therapy/transplant rejection	No
15-11-027	Oxford        	Cost of dementia in the pre-enlargement countries of the European Union	"Luengo-Fernandez R,Leal J,Gray AM"	http://www.ncbi.nlm.nih.gov/pubmed/21860095	1	Dementia costs Europe £165 billion a year	0	8	8	-1	1	0	0	6	6	0	"dementia and Alzheimer's disease (AD)/identification, measurement and valuation of all resources related to an illness, in which all resources attributable to the disease of interest are measured and ascribed using a monetary value"	dementia/cost	Unrelated
16-11-001	Queens Belfast	Nox2 NADPH Oxidase Promotes Pathologic Cardiac Remodeling Associated with Doxorubicin Chemotherapy	"Zhao Y,McLaughlin D,Robinson E,Harvey AP,Hookham MB,Shah AM,McDermott BJ,Grieve DJ"	http://www.ncbi.nlm.nih.gov/pubmed/20884632	1	Cancer breakthrough to prevent heart failure and increase survival rates	2	6	1	0	1	1	-1	6	5	2	"NADPH-dependent superoxide production/Cardiac function via echocardiography, cardiac remodelling, reverse transcription-PCR, gelatin zymography, isolated cardiomyocyte studies"	NADPH oxidase/Heart damage associated with chemotherapy	No
16-11-002	Queens Belfast	"Maternal investment, life histories, and the costs of brain growth in mammals"	"Barton RA,Capellini I"	http://www.ncbi.nlm.nih.gov/pubmed/21444808	0	Mothers' hard work pays off with big brains for their babies	0	8	8	0	0	0	4	2	6	0	gestation duration/evolution of brain size	duration of pregnancy/Brain growth	No
16-11-003	Queens Belfast	FKBPL and Peptide Derivatives: Novel Biological Agents That Inhibit Angiogenesis by a CD44-Dependent Mechanism	"Valentine A,O'Rourke M,Yakkundi A,Worthington J,Hookham M,Bicknell R,McCarthy HO,McClelland K,McCallum L,Dyer H,McKeen H,Waugh DJ,Roberts J,McGregor J,Cotton G,James I,Harrison T,Hirst DG,Robson T"	http://www.ncbi.nlm.nih.gov/pubmed/21364036	1	Scientists discover a way to kill off tumours in cancer treatment breakthrough	2	6	8	0	0	0	0	6	6	0	"FKBPL/angiogenesis (migration of wounded HMEC-1 monolayers, inhibition of HMEC-1 wound closure, inhibition of HMEC-1 tubule formation, microvessel sprouting)"	small peptide-based drugs/tumour angiogenesis	No
16-11-004	Queens Belfast	Metronidazole Population Pharmacokinetics in Preterm Neonates Using Dried Blood-Spot Sampling	"Suyagh M,Collier PS,Millership JS,Iheagwaram G,Millar M,Halliday HL,McElnay JC"	http://www.ncbi.nlm.nih.gov/pubmed/21220396	1	Queen's researchers pioneer needle-free test for premature babies	0	1	1	-2	2	0	0	Not mentioned	Not mentioned	0	Population Pharmacokinetic Modeling/dried blood spots	receiving the antibiotic metronidazole/dried blood spots	No
16-11-005	Queens Belfast	A CFTR Potentiator in Patients with Cystic Fibrosis and the G551D Mutation	"Ramsey BW,Davies J,McElvaney NG,Tullis E,Bell SC,Drevinek P,Griese M,McKone EF,Wainwright CE,Konstan MW,Moss R,Ratjen F,Sermet-Gaudelus I,Rowe SM,Dong Q,Rodriguez S,Yen K,Ordonez C,Elborn JS"	http://www.ncbi.nlm.nih.gov/pubmed/22047557	0	Scientists develop first ever drug to treat 'Celtic Gene' in Cystic Fibrosis sufferers	0	1	1	0	0	0	-2	2	Not mentioned	0	"Treatement with ivacaftor (VX-770), a CFTR potentiator/Lung function (percent of predicted forced expiratory volume in 1 second FEV1)"	"Drug treatment/lung function, quality of life and a reduction in disease flare ups"	No
16-11-006	Queens Belfast	A phase I study of combined docetaxel and repeated high activity 186Re-HEDP in castration-resistant prostate cancer (CRPC) metastatic to bone (the TAXIUM trial)	"van Dodewaard-de Jong JM,de Klerk JM,Bloemendal HJ,van Bezooijen BP,de Haas MJ,Wilson RH,O'Sullivan JM"	http://www.ncbi.nlm.nih.gov/pubmed/21792569	1	Queen's pioneers prostate cancer breakthrough 	2	1	-	0	0	0	-5	5	Not mentioned	-9	combination of docetaxel with the bone-seeking radiopharmaceutical 186Re-HEDP/tolerance of the treatment	combined traditional chemotherapy treatments with two doses of a radioactive chemical/outcomes for prostate cancer	No
16-11-007	Queens Belfast	Long-term effect of aspirin on cancer risk in carriers of hereditary colorectal cancer: an analysis from the CAPP2 randomised controlled trial	"Mathers JC,Movahedi M,Macrae F,Mecklin JP,Moeslein G,Olschwang S,Eccles D,Evans G,Maher ER,Bertario L,Bisgaard ML,Dunlop M,Ho JW,Hodgson S,Lindblom A,Lubinski J,Morrison PJ,Murday V,Ramesar R,Side L,Scott RJ,Thomas HJ,Vasen H,Gerdes AM,Barker G,Crawford G,Elliott F,Pylvanainen K,Wijnen J,Fodde R,Lynch H,Bishop DT,Burn J"	http://www.ncbi.nlm.nih.gov/pubmed/23140761	0	Scientists prove regular aspirin intake halves cancer risk	0	1	-	1	2	3	0	6	6	0	aspirin versus placebo intake/cancer incidence rate	regular dose of aspirin/risk of developing hereditary cancers	No
17-11-002	Sheffield     	 miR-96 regulates the progression of differentiation in mammalian cochlear inner and outer hair cells 	"Kuhn S,Johnson SL,Furness DN,Chen J,Ingham N,Hilton JM,Steffes G,Lewis MA,Zampini V,Hackney CM,Masetto S,Holley MC,Steel KP,Marcotti W"	http://www.ncbi.nlm.nih.gov/pubmed/21245307	1	Researchers reveal function of novel molecule that underlies human deafness	1	4	1	0	0	0	0	6	6	0	Mutations in miR-96/development of hair cells	mutation in miR-96/hair cell development	No
17-11-003	Sheffield     	Learning to count begins in infancy: evidence from 18 month olds' visual preferences	"Slaughter V,Itakura S,Kutsuki A,Siegal M"	http://www.ncbi.nlm.nih.gov/pubmed/21325331	1	Children learning to count at earlier age	0	1	1	0	0	0	-2	2	Not mentioned	0	Infants Aged 15 or 18 months/visual discrimination between principle-consistent and principle-inconsistent counting sequences	Child Age/Interest in the correct counting sequence	No
17-11-004	Sheffield     	Use of Macrophages to Target Therapeutic Adenovirus to Human Prostate Tumors	"Muthana M,Giannoudis A,Scott SD,Fang HY,Coffelt SB,Morrow FJ,Murdoch C,Burton J,Cross N,Burke B,Mistry R,Hamdy F,Brown NJ,Georgopoulos L,Hoskin P,Essand M,Lewis CE,Maitland NJ"	http://www.ncbi.nlm.nih.gov/pubmed/21233334	0	New treatment can destroy prostate cancer from within	2	4	1	0	0	0	-1	6	5	0	Macrophages to systemically deliver an oncolytic adenovirus (Ad[I/PPT-E1A])/Tumour regression	Use of macrophages to deliver an oncolytic virus/Destroy cancer cells	No
17-11-005	Sheffield     	Impact of the NICE guideline recommending cessation of antibiotic prophylaxis for prevention of infective endocarditis: before and after study	"Thornhill MH,Dayer MJ,Forde JM,Corey GR,Chu VH,Couper DJ,Lockhart PB"	http://www.ncbi.nlm.nih.gov/pubmed/21540258	1	Pioneering research sheds light on controversial heart condition treatment	0	1	1	0	2	2	0	1	1	0	Prescribing of Antibiotic Prophylaxis/Incidence of infective endocarditis	Prescription antibiotics/Infective Endocarditis	No
17-11-006	Sheffield     	Music listening practices in workplace settings in the UK: an exploratory survey of office-based settings  	--no PubMed data found--	--no PubMed data found--	1	"Want happier, more productive workers? Turn the music on"	0	1	1	1	0	1	-1	6	5	0	"amount and type of music listening during a working week, the listening technologies employed, the amount of control the respondent had over music in their workplace, the tasks performed concurrently with music listening, and the perceived functions that music listening had for the respondent/well-being and work performance"	"listening to music at work/making workers relax, improve their mood and make them feel happier,"	No
17-11-007	Sheffield     	Visual Advantage in Deaf Adults Linked to Retinal Changes	"Codina C,Pascalis O,Mody C,Toomey P,Rose J,Gummer L,Buckley D"	http://www.ncbi.nlm.nih.gov/pubmed/21673805	1	Retina holds the key to better vision in deaf people	0	1	1	0	0	0	2	Not mentioned	2	0	"early onset deafness/retinal structure in terms of optic nerve neural rim area, RNFL organisation"	deafness/changes in retina	No
17-11-008	Sheffield     	Dietary Phosphate Modulates Atherogenesis and Insulin Resistance in Apolipoprotein E Knockout Mice'Brief Report	"Ellam T,Wilkie M,Chamberlain J,Crossman D,Eastell R,Francis S,Chico TJ"	http://www.ncbi.nlm.nih.gov/pubmed/21636807	1	Experts prove link between phosphate intake and heart disease	2	4	1	0	0	0	-1	6	5	0	phosphate content in diet/atherogenesis	phoshate intake/atherosclerosis	No
17-11-010	Sheffield     	Time Patients Spend in the Emergency Department: England's 4-Hour Rule'A Case of Hitting the Target but Missing the Point?	"Mason S,Weber EJ,Coster J,Freeman J,Locker T"	http://www.ncbi.nlm.nih.gov/pubmed/22088495	1	Emergency department target may not have improved patient care	0	1	1	0	0	0	-5	6	1	-9	Introduction of 4-hour target for ED patients/Proportion of patients managed within this timeframe	Visits to emergency departments since the target was introduced/Patient care	No
17-11-011	Sheffield     	Stop signals provide cross inhibition in collective decision-making by honeybee swarms	"Seeley TD,Visscher PK,Schlegel T,Hogan PM,Franks NR,Marshall JA"	http://www.ncbi.nlm.nih.gov/pubmed/22157081	1	Swarms of bees could unlock secrets to human brains	0	5	5	0	0	0	-2	2	Not mentioned	0	Choosing a nest site/The stop signal	Rival nest sites/The 'stop signal'	No
17-11-012	Sheffield     	Human fine body hair enhances ectoparasite detection	"Dean I,Siva-Jothy MT"	http://www.ncbi.nlm.nih.gov/pubmed/22171023	1	Human hairs help stop the bed bugs biting	0	1	1	0	0	0	0	6	6	0	Fine body hair/Detection of parasites	Human hairs/Insects biting	No
18-11-001	Southampton   	A Structural Study of Norovirus 3C Protease Specificity: Binding of a Designed Active Site-Directed Peptide Inhibitor'	"Hussey RJ,Coates L,Gill RS,Erskine PT,Coker SF,Mitchell E,Cooper JB,Wood S,Broadbridge R,Clarke IN,Lambden PR,Shoolingin-Jordan PM"	http://www.ncbi.nlm.nih.gov/pubmed/21128685	1	Scientists make key step in the development of a norovirus treatment	0	6	6	0	0	0	0	Not mentioned	Not mentioned	-9	/Structure of noroviral 3C protease (substrate binding)	Norovirus/Protease enzyme	No
